"term","yind","hour","time","coef","se","lb","ub"
"tc",1.1969696969697,1.1969696969697,"01:12",-6.67635537909002e-07,0.000710025548456298,-0.00139231771051225,0.00139098243943644
"tc",1.42929292929293,1.42929292929293,"01:26",-7.11720640849686e-07,0.000709052752900592,-0.00139045511632601,0.00138903167504431
"tc",1.66161616161616,1.66161616161616,"01:40",-7.52673981813536e-07,0.000709647852718886,-0.00139166246531083,0.0013901571173472
"tc",1.89393939393939,1.89393939393939,"01:54",-7.88541793929281e-07,0.000711543007713158,-0.00139541283691172,0.00139383575332386
"tc",2.12626262626263,2.12626262626263,"02:08",-8.17370310325645e-07,0.000713837325228998,-0.00139993852775916,0.00139830378713851
"tc",2.35858585858586,2.35858585858586,"02:22",-8.37205764131359e-07,0.000715263930727744,-0.00140275450999051,0.00140108009846225
"tc",2.59090909090909,2.59090909090909,"02:35",-8.46300492254403e-07,0.000714741767447401,-0.00140174016468916,0.00140004756370465
"tc",2.82323232323232,2.82323232323232,"02:49",-8.44700697829622e-07,0.000712715203357661,-0.00139776649927885,0.00139607709788319
"tc",3.05555555555556,3.05555555555556,"03:03",-8.33376234261859e-07,0.00071047665998407,-0.00139336762980304,0.00139170087733452
"tc",3.28787878787879,3.28787878787879,"03:17",-8.13304588429262e-07,0.000709154356853688,-0.00139075584402166,0.0013891292348448
"tc",3.52020202020202,3.52020202020202,"03:31",-7.85463247209979e-07,0.000709354637310643,-0.00139112055237607,0.00138954962588165
"tc",3.75252525252525,3.75252525252525,"03:45",-7.50829697482159e-07,0.000710987686103434,-0.00139428669446021,0.00139278503506525
"tc",3.98484848484848,3.98484848484848,"03:59",-7.10381426123952e-07,0.000713292894610103,-0.00139876445486193,0.00139734369200968
"tc",4.21717171717172,4.21717171717172,"04:13",-6.65095920013505e-07,0.000715060357184052,-0.00140218339600076,0.00140085320416073
"tc",4.44949494949495,4.44949494949495,"04:27",-6.15954087194717e-07,0.000715060357618158,-0.00140213425501878,0.0014009023468444
"tc",4.68181818181818,4.68181818181818,"04:41",-5.64015522523734e-07,0.000713292895926336,-0.00139861809153814,0.00139749006049309
"tc",4.91414141414141,4.91414141414141,"04:55",-5.10418507668951e-07,0.00071098768834003,-0.00139404628765413,0.00139302545063879
"tc",5.14646464646465,5.14646464646465,"05:09",-4.56304745464511e-07,0.000709354640523694,-0.00139079140017191,0.00138987879068098
"tc",5.37878787878788,5.37878787878788,"05:23",-4.0281593874456e-07,0.000709154361111529,-0.00139034536371734,0.00138953973183985
"tc",5.61111111111111,5.61111111111111,"05:37",-3.51093790343241e-07,0.000710476665364669,-0.0013928853579051,0.00139218317032441
"tc",5.84343434343434,5.84343434343434,"05:51",-3.02280003094697e-07,0.000712715209950107,-0.0013972240915053,0.00139661953149911
"tc",6.07575757575758,6.07575757575758,"06:05",-2.57516279833074e-07,0.000714741775356759,-0.00140115139597908,0.00140063636341941
"tc",6.30808080808081,6.30808080808081,"06:18",-2.17938793409672e-07,0.000715263940080287,-0.00140213526135077,0.00140169938376395
"tc",6.54040404040404,6.54040404040404,"06:32",-1.84014588751715e-07,0.000713837336140561,-0.00139930519342425,0.00139893716424675
"tc",6.77272727272727,6.77272727272727,"06:46",-1.5491116481818e-07,0.000711543020210795,-0.00139477923077798,0.00139446940844834
"tc",7.00505050505051,7.00505050505051,"07:00",-1.29646711031264e-07,0.000709647866709916,-0.00139103946546247,0.0013907801720404
"tc",7.23737373737374,7.23737373737374,"07:14",-1.07239416813168e-07,0.000709052768158423,-0.00138985066500732,0.0013896361861737
"tc",7.46969696969697,7.46969696969697,"07:28",-8.67074715860909e-08,0.000710025564623076,-0.00139173681413282,0.00139156339918964
"tc",7.7020202020202,7.7020202020202,"07:42",-6.70690647722311e-08,0.000712125191565249,-0.00139583244453266,0.00139569830640312
"tc",7.93434343434343,7.93434343434343,"07:56",-4.73423857937877e-08,0.000714327307839954,-0.0014001288657521,0.00140003418098052
"tc",8.16666666666667,8.16666666666667,"08:10",-2.65456240729599e-08,0.00071533524259768,-0.00140208362111553,0.00140203052986738
"tc",8.3989898989899,8.3989898989899,"08:24",-3.94065547567847e-09,0.000714327305741609,-0.00140008545990903,0.00140007757859808
"tc",8.63131313131313,8.63131313131313,"08:38",2.02358983571993e-08,0.000712125187376796,-0.00139574513136016,0.00139578560315688
"tc",8.86363636363636,8.86363636363636,"08:52",4.55037293410846e-08,0.000710025558374794,-0.00139160459068526,0.00139169559814394
"tc",9.0959595959596,9.0959595959596,"09:06",7.13825293913882e-08,0.000709052759914443,-0.00138967202690292,0.0013898147919617
"tc",9.32828282828283,9.32828282828283,"09:20",9.73919904235215e-08,0.000709647856570725,-0.0013908124068882,0.00139100719086904
"tc",9.56060606060606,9.56060606060606,"09:34",1.23051804352895e-07,0.000711543008304356,-0.00139450124447218,0.00139474734808089
"tc",9.79292929292929,9.79292929292929,"09:48",1.4788166309492e-07,0.000713837322605487,-0.00139897327064366,0.00139926903396985
"tc",10.0252525252525,10.0252525252525,"10:02",1.71401258565008e-07,0.000715263925048551,-0.00140174589183659,0.00140208869435372
"tc",10.2575757575758,10.2575757575758,"10:15",1.93213195540958e-07,0.000714741758947582,-0.00140070063434172,0.0014010870607328
"tc",10.489898989899,10.489898989899,"10:29",2.13641727788036e-07,0.0007127151923016,-0.00139670813518335,0.00139713541863892
"tc",10.7222222222222,10.7222222222222,"10:43",2.33382681528882e-07,0.000710476646660598,-0.00139230084477324,0.0013927676101363
"tc",10.9545454545455,10.9545454545455,"10:57",2.5313495383289e-07,0.000709154341583983,-0.00138968937455077,0.00139019564445844
"tc",11.1868686868687,11.1868686868687,"11:11",2.73597441769455e-07,0.000709354620440562,-0.00139006145862173,0.00139060865350527
"tc",11.4191919191919,11.4191919191919,"11:25",2.95469042407973e-07,0.000710987667981534,-0.0013932403602014,0.00139383129828621
"tc",11.6515151515152,11.6515151515152,"11:39",3.19448652817838e-07,0.000713292875559603,-0.001397734587444,0.00139837348474964
"tc",11.8838383838384,11.8838383838384,"11:53",3.46235170068445e-07,0.000715060337479908,-0.00140117202629055,0.00140186449663069
"tc",12.1161616161616,12.1161616161616,"12:07",3.76492152834873e-07,0.000715060337479908,-0.00140114176930778,0.00140189475361345
"tc",12.3484848484848,12.3484848484848,"12:21",4.10070376722952e-07,0.000713292875559603,-0.0013976439657201,0.00139846410647354
"tc",12.5808080808081,12.5808080808081,"12:35",4.46007834269258e-07,0.000710987667981533,-0.00139308982140954,0.00139398183707807
"tc",12.8131313131313,12.8131313131313,"12:49",4.83307179616051e-07,0.000709354620440561,-0.00138985174888388,0.00139081836324312
"tc",13.0454545454545,13.0454545454545,"13:03",5.20971066905594e-07,0.000709154341583981,-0.0013894215384377,0.00139046348057151
"tc",13.2777777777778,13.2777777777778,"13:17",5.58002150280147e-07,0.000710476646660597,-0.00139197622530449,0.00139309222960505
"tc",13.510101010101,13.510101010101,"13:31",5.93403083881973e-07,0.000712715192301598,-0.00139632837382725,0.00139751517999501
"tc",13.7424242424242,13.7424242424242,"13:45",6.26176521853332e-07,0.00071474175894758,-0.0014002676710154,0.00140152002405911
"tc",13.9747474747475,13.9747474747475,"13:58",6.5532740416299e-07,0.000715263925048548,-0.00140126196569099,0.00140257262049932
"tc",14.2070707070707,14.2070707070707,"14:12",6.80137255786761e-07,0.000713837322605485,-0.00139844101505096,0.00139980128956254
"tc",14.4393939393939,14.4393939393939,"14:26",7.00424770929021e-07,0.000711543008304354,-0.0013939238715056,0.00139532472104746
"tc",14.6717171717172,14.6717171717172,"14:40",7.16070361109769e-07,0.000709647856570723,-0.00139019372851751,0.00139162586923973
"tc",14.9040404040404,14.9040404040404,"14:54",7.26954437849004e-07,0.000709052759914441,-0.00138901645499446,0.00139047036387015
"tc",15.1363636363636,15.1363636363636,"15:08",7.32957412666725e-07,0.000710025558374792,-0.00139091713700193,0.00139238305182726
"tc",15.3686868686869,15.3686868686869,"15:22",7.33959697082931e-07,0.000712125187376794,-0.00139503140756143,0.0013964993269556
"tc",15.6010101010101,15.6010101010101,"15:36",7.2984170261762e-07,0.000714327305741607,-0.00139935167755093,0.00140081136095617
"tc",15.8333333333333,15.8333333333333,"15:50",7.20483840790792e-07,0.000715335242597678,-0.00140133659165066,0.00140277755933224
"tc",16.0656565656566,16.0656565656566,"16:04",7.05877604202424e-07,0.000714327307839952,-0.0013993756457621,0.00140078740097051
"tc",16.2979797979798,16.2979797979798,"16:18",6.86458809772403e-07,0.000712125191565247,-0.00139507891665811,0.00139645183427766
"tc",16.530303030303,16.530303030303,"16:32",6.62774355500599e-07,0.000710025564623074,-0.00139098733230572,0.00139231288101673
"tc",16.7626262626263,16.7626262626263,"16:46",6.35371139386877e-07,0.000709052768158421,-0.00138910805445112,0.00139037879672989
"tc",16.9949494949495,16.9949494949495,"17:00",6.04796059431105e-07,0.000709647866709914,-0.001390305022692,0.00139151461481086
"tc",17.2272727272727,17.2272727272727,"17:14",5.7159601363315e-07,0.000711543020210793,-0.00139405272359952,0.00139519591562679
"tc",17.459595959596,17.459595959596,"17:28",5.36317899992879e-07,0.000713837336140559,-0.0013985848609355,0.00139965749673549
"tc",17.6919191919192,17.6919191919192,"17:42",4.9950861651016e-07,0.000715263940080286,-0.00140141781394085,0.00140241683117387
"tc",17.9242424242424,17.9242424242424,"17:55",4.61666824313338e-07,0.000714741775356757,-0.00140043221287493,0.00140135554652356
"tc",18.1565656565657,18.1565656565657,"18:09",4.22871345093459e-07,0.000712715209950106,-0.00139649894015711,0.0013973446828473
"tc",18.3888888888889,18.3888888888889,"18:23",3.82984827895126e-07,0.000710476665364668,-0.00139215127928686,0.00139291724894265
"tc",18.6212121212121,18.6212121212121,"18:37",3.41868135212144e-07,0.000709154361111528,-0.00138960067964338,0.00139028441591381
"tc",18.8535353535354,18.8535353535354,"18:51",2.99382129538319e-07,0.000709354640523694,-0.0013900357132969,0.00139063447755598
"tc",19.0858585858586,19.0858585858586,"19:05",2.55387673367457e-07,0.00071098768834003,-0.00139328048147309,0.00139379125681983
"tc",19.3181818181818,19.3181818181818,"19:19",2.09745629193363e-07,0.000713292895926336,-0.00139784433038643,0.00139826382164481
"tc",19.5505050505051,19.5505050505051,"19:33",1.62316859509843e-07,0.000715060357618159,-0.00140135598407208,0.0014016806177911
"tc",19.7828282828283,19.7828282828283,"19:47",1.12981537867477e-07,0.000715060357184053,-0.00140140531854288,0.00140163128161861
"tc",20.0151515151515,20.0151515151515,"20:01",6.20639921226149e-08,0.000713292894610105,-0.00139799200944368,0.00139811613742793
"tc",20.2474747474747,20.2474747474747,"20:15",1.03327044373817e-08,0.000710987686103436,-0.0013935255320583,0.00139354619746717
"tc",20.479797979798,20.479797979798,"20:29",-4.14245319693258e-08,0.000709354637310645,-0.00139037651366083,0.00139029366459689
"tc",20.7121212121212,20.7121212121212,"20:43",-9.24199238786104e-08,0.00070915435685369,-0.00139003495935711,0.00138985011950935
"tc",20.9444444444444,20.9444444444444,"20:57",-1.41865678071575e-07,0.000710476659984073,-0.00139267611924685,0.00139239238789071
"tc",21.1767676767677,21.1767676767677,"21:11",-1.88974001329324e-07,0.000712715203357664,-0.00139711077258235,0.00139673282457969
"tc",21.4090909090909,21.4090909090909,"21:25",-2.32957100432957e-07,0.000714741767447404,-0.00140112682129734,0.00140066090709648
"tc",21.6414141414141,21.6414141414141,"21:38",-2.73032133698256e-07,0.000715263930727746,-0.00140219033636008,0.00140164427209268
"tc",21.8737373737374,21.8737373737374,"21:52",-3.09015395136707e-07,0.000713837325229001,-0.00139943017284398,0.0013988121420537
"tc",22.1060606060606,22.1060606060606,"22:06",-3.41886789408496e-07,0.00071154300771316,-0.0013949661819072,0.00139428240832839
"tc",22.3383838383838,22.3383838383838,"22:20",-3.7275991261004e-07,0.000709647852718888,-0.00139128255124163,0.00139053703141641
"tc",22.5707070707071,22.5707070707071,"22:34",-4.02748360837755e-07,0.000709052752900593,-0.001390146144046,0.00138934064732432
"tc",22.8030303030303,22.8030303030303,"22:48",-4.32965730188059e-07,0.0007100255484563,-0.00139208304070454,0.00139121710924416
"tc",23.0353535353535,23.0353535353535,"23:02",-4.64525616757369e-07,0.00071212517495952,-0.00139622986853742,0.0013953008173039
"tc",23.2676767676768,23.2676767676768,"23:16",-4.98541616642102e-07,0.000714327291349635,-0.00140058003266193,0.00139958294942864
"tc",23.5,23.5,"23:30",-5.36127325938675e-07,0.000715335226835651,-0.00140259317192382,0.00140152091727194
"tg",0.5,0.5,"00:30",-86.1399295029645,28.2383601061741,-141.487115311066,-30.7927436948633
"tg",0.732323232323232,0.732323232323232,"00:44",-86.1399301508787,28.2383601053082,-141.487115957283,-30.7927443444747
"tg",0.964646464646465,0.964646464646465,"00:58",-86.1399308292106,28.2383601034459,-141.487116631965,-30.7927450264566
"tg",1.1969696969697,1.1969696969697,"01:12",-86.1399315162049,28.2383601017428,-141.487117315621,-30.7927457167891
"tg",1.42929292929293,1.42929292929293,"01:26",-86.1399321901062,28.238360101099,-141.48711798826,-30.7927463919521
"tg",1.66161616161616,1.66161616161616,"01:40",-86.139932829159,28.2383601018913,-141.487118628866,-30.792747029452
"tg",1.89393939393939,1.89393939393939,"01:54",-86.1399334116081,28.2383601038697,-141.487119215193,-30.7927476080235
"tg",2.12626262626263,2.12626262626263,"02:08",-86.1399339156978,28.2383601062191,-141.487119723887,-30.7927481075083
"tg",2.35858585858586,2.35858585858586,"02:22",-86.1399343196729,28.2383601077871,-141.487120130936,-30.7927485084102
"tg",2.59090909090909,2.59090909090909,"02:35",-86.1399346040714,28.2383601075823,-141.487120414933,-30.7927487932102
"tg",2.82323232323232,2.82323232323232,"02:49",-86.1399347693938,28.238360106005,-141.487120577163,-30.7927489616241
"tg",3.05555555555556,3.05555555555556,"03:03",-86.1399348264186,28.2383601042252,-141.4871206307,-30.7927490221373
"tg",3.28787878787879,3.28787878787879,"03:17",-86.1399347860096,28.2383601032546,-141.487120588389,-30.7927489836306
"tg",3.52020202020202,3.52020202020202,"03:31",-86.1399346590305,28.238360103633,-141.487120462151,-30.7927488559098
"tg",3.75252525252525,3.75252525252525,"03:45",-86.1399344563449,28.2383601052836,-141.487120262701,-30.792748649989
"tg",3.98484848484848,3.98484848484848,"03:59",-86.1399341888166,28.2383601075341,-141.487119999583,-30.7927483780497
"tg",4.21717171717172,4.21717171717172,"04:13",-86.1399338673091,28.2383601093019,-141.487119681541,-30.7927480530774
"tg",4.44949494949495,4.44949494949495,"04:27",-86.1399335026059,28.2383601094771,-141.487119317181,-30.7927476880308
"tg",4.68181818181818,4.68181818181818,"04:41",-86.1399331036417,28.2383601080606,-141.487118915441,-30.7927472918429
"tg",4.91414141414141,4.91414141414141,"04:55",-86.1399326775033,28.2383601061644,-141.487118485585,-30.7927468694211
"tg",5.14646464646465,5.14646464646465,"05:09",-86.1399322311967,28.2383601048727,-141.487118036747,-30.7927464256461
"tg",5.37878787878788,5.37878787878788,"05:23",-86.1399317717281,28.23836010486,-141.487117577254,-30.7927459662025
"tg",5.61111111111111,5.61111111111111,"05:37",-86.1399313061037,28.2383601062048,-141.487117114265,-30.7927454979423
"tg",5.84343434343434,5.84343434343434,"05:51",-86.1399308413297,28.2383601083694,-141.487116653734,-30.7927450289257
"tg",6.07575757575758,6.07575757575758,"06:05",-86.1399303844123,28.2383601103439,-141.487116200686,-30.7927445681383
"tg",6.30808080808081,6.30808080808081,"06:18",-86.1399299423294,28.2383601109602,-141.487115759811,-30.7927441248474
"tg",6.54040404040404,6.54040404040404,"06:32",-86.1399295186502,28.2383601098151,-141.487115333888,-30.7927437034125
"tg",6.77272727272727,6.77272727272727,"06:46",-86.1399291103235,28.2383601078877,-141.487114921784,-30.7927432988636
"tg",7.00505050505051,7.00505050505051,"07:00",-86.1399287135374,28.2383601063174,-141.487114521919,-30.7927429051553
"tg",7.23737373737374,7.23737373737374,"07:14",-86.1399283244798,28.2383601059057,-141.487114132055,-30.7927425169046
"tg",7.46969696969697,7.46969696969697,"07:28",-86.1399279393389,28.2383601068895,-141.487113748842,-30.7927421298355
"tg",7.7020202020202,7.7020202020202,"07:42",-86.1399275543028,28.2383601088788,-141.487113367705,-30.7927417409004
"tg",7.93434343434343,7.93434343434343,"07:56",-86.1399271655595,28.2383601109601,-141.487112983041,-30.7927413480777
"tg",8.16666666666667,8.16666666666667,"08:10",-86.139926769297,28.2383601119647,-141.487112588748,-30.7927409498463
"tg",8.3989898989899,8.3989898989899,"08:24",-86.1399263629721,28.2383601111481,-141.487112180822,-30.7927405451218
"tg",8.63131313131313,8.63131313131313,"08:38",-86.1399259491149,28.2383601092549,-141.487111763255,-30.7927401349752
"tg",8.86363636363636,8.86363636363636,"08:52",-86.1399255315243,28.238360107454,-141.487111342134,-30.7927397209144
"tg",9.0959595959596,9.0959595959596,"09:06",-86.1399251139992,28.2383601066589,-141.487110923051,-30.7927393049477
"tg",9.32828282828283,9.32828282828283,"09:20",-86.1399247003384,28.2383601072597,-141.487110510567,-30.7927388901094
"tg",9.56060606060606,9.56060606060606,"09:34",-86.1399242943407,28.2383601090197,-141.487110108019,-30.792738480662
"tg",9.79292929292929,9.79292929292929,"09:48",-86.139923899805,28.2383601111375,-141.487109717634,-30.7927380819756
"tg",10.0252525252525,10.0252525252525,"10:02",-86.13992352053,28.2383601124736,-141.487109340978,-30.7927377000817
"tg",10.2575757575758,10.2575757575758,"10:15",-86.1399231594332,28.2383601120492,-141.48710897905,-30.7927373398168
"tg",10.489898989899,10.489898989899,"10:29",-86.1399228117596,28.238360110267,-141.487108627883,-30.7927369956363
"tg",10.7222222222222,10.7222222222222,"10:43",-86.1399224688037,28.2383601082944,-141.487108281061,-30.7927366565468
"tg",10.9545454545455,10.9545454545455,"10:57",-86.1399221218278,28.2383601071404,-141.487107931823,-30.7927363118325
"tg",11.1868686868687,11.1868686868687,"11:11",-86.1399217620935,28.2383601073423,-141.487107572484,-30.7927359517027
"tg",11.4191919191919,11.4191919191919,"11:25",-86.1399213808631,28.2383601088207,-141.487107194152,-30.7927355675746
"tg",11.6515151515152,11.6515151515152,"11:39",-86.1399209693985,28.2383601109005,-141.487106786763,-30.7927351520336
"tg",11.8838383838384,11.8838383838384,"11:53",-86.1399205189616,28.2383601124966,-141.487106339455,-30.7927346984684
"tg",12.1161616161616,12.1161616161616,"12:07",-86.1399200212991,28.2383601124966,-141.487105841792,-30.7927342008059
"tg",12.3484848484848,12.3484848484848,"12:21",-86.1399194793018,28.2383601109004,-141.487105296667,-30.792733661937
"tg",12.5808080808081,12.5808080808081,"12:35",-86.139918907005,28.2383601088206,-141.487104720293,-30.7927330937166
"tg",12.8131313131313,12.8131313131313,"12:49",-86.1399183189285,28.2383601073422,-141.487104129319,-30.7927325085377
"tg",13.0454545454545,13.0454545454545,"13:03",-86.139917729592,28.2383601071404,-141.487103539587,-30.7927319195969
"tg",13.2777777777778,13.2777777777778,"13:17",-86.1399171535155,28.2383601082943,-141.487102965772,-30.7927313412586
"tg",13.510101010101,13.510101010101,"13:31",-86.1399166052186,28.2383601102669,-141.487102421342,-30.7927307890954
"tg",13.7424242424242,13.7424242424242,"13:45",-86.1399160992212,28.2383601120491,-141.487101918837,-30.7927302796049
"tg",13.9747474747475,13.9747474747475,"13:58",-86.1399156500052,28.2383601124735,-141.487101470453,-30.792729829557
"tg",14.2070707070707,14.2070707070707,"14:12",-86.1399152674652,28.2383601111374,-141.487101085295,-30.7927294496359
"tg",14.4393939393939,14.4393939393939,"14:26",-86.1399149525865,28.2383601090197,-141.487100766265,-30.7927291389079
"tg",14.6717171717172,14.6717171717172,"14:40",-86.1399147053308,28.2383601072597,-141.48710051556,-30.7927288951019
"tg",14.9040404040404,14.9040404040404,"14:54",-86.1399145256599,28.2383601066589,-141.487100334711,-30.7927287166085
"tg",15.1363636363636,15.1363636363636,"15:08",-86.1399144135355,28.238360107454,-141.487100224145,-30.7927286029257
"tg",15.3686868686869,15.3686868686869,"15:22",-86.1399143689192,28.2383601092549,-141.487100183059,-30.7927285547796
"tg",15.6010101010101,15.6010101010101,"15:36",-86.1399143917729,28.2383601111481,-141.487100209623,-30.7927285739226
"tg",15.8333333333333,15.8333333333333,"15:50",-86.1399144820582,28.2383601119646,-141.487100301509,-30.7927286626075
"tg",16.0656565656566,16.0656565656566,"16:04",-86.1399146381484,28.2383601109601,-141.48710045563,-30.7927288206666
"tg",16.2979797979798,16.2979797979798,"16:18",-86.1399148520618,28.2383601088788,-141.487100665464,-30.7927290386594
"tg",16.530303030303,16.530303030303,"16:32",-86.1399151142288,28.2383601068895,-141.487100923732,-30.7927293047254
"tg",16.7626262626263,16.7626262626263,"16:46",-86.1399154150791,28.2383601059057,-141.487101222654,-30.7927296075039
"tg",16.9949494949495,16.9949494949495,"17:00",-86.1399157450429,28.2383601063174,-141.487101553425,-30.7927299366608
"tg",17.2272727272727,17.2272727272727,"17:14",-86.1399160945502,28.2383601078878,-141.48710190601,-30.7927302830902
"tg",17.459595959596,17.459595959596,"17:28",-86.139916454031,28.2383601098152,-141.487102269269,-30.7927306387932
"tg",17.6919191919192,17.6919191919192,"17:42",-86.1399168139152,28.2383601109602,-141.487102631397,-30.7927309964332
"tg",17.9242424242424,17.9242424242424,"17:55",-86.1399171658343,28.2383601103439,-141.487102982108,-30.7927313495602
"tg",18.1565656565657,18.1565656565657,"18:09",-86.1399175118757,28.2383601083694,-141.48710332428,-30.7927316994716
"tg",18.3888888888889,18.3888888888889,"18:23",-86.1399178595103,28.2383601062049,-141.487103667672,-30.7927320513488
"tg",18.6212121212121,18.6212121212121,"18:37",-86.1399182162539,28.23836010486,-141.48710402178,-30.7927324107283
"tg",18.8535353535354,18.8535353535354,"18:51",-86.1399185896221,28.2383601048727,-141.487104395173,-30.7927327840715
"tg",19.0858585858586,19.0858585858586,"19:05",-86.1399189871304,28.2383601061644,-141.487104795213,-30.7927331790482
"tg",19.3181818181818,19.3181818181818,"19:19",-86.1399194162945,28.2383601080606,-141.487105228093,-30.7927336044956
"tg",19.5505050505051,19.5505050505051,"19:33",-86.13991988463,28.2383601094771,-141.487105699205,-30.7927340700549
"tg",19.7828282828283,19.7828282828283,"19:47",-86.1399203992728,28.2383601093019,-141.487106213504,-30.7927345850411
"tg",20.0151515151515,20.0151515151515,"20:01",-86.1399209586274,28.2383601075341,-141.487106769394,-30.7927351478606
"tg",20.2474747474747,20.2474747474747,"20:15",-86.1399215523668,28.2383601052836,-141.487107358723,-30.7927357460109
"tg",20.479797979798,20.479797979798,"20:29",-86.1399221697842,28.238360103633,-141.487107972905,-30.7927363666636
"tg",20.7121212121212,20.7121212121212,"20:43",-86.139922800173,28.2383601032546,-141.487108602552,-30.7927369977939
"tg",20.9444444444444,20.9444444444444,"20:57",-86.1399234328264,28.2383601042252,-141.487109237108,-30.792737628545
"tg",21.1767676767677,21.1767676767677,"21:11",-86.1399240570377,28.2383601060049,-141.487109864807,-30.7927382492681
"tg",21.4090909090909,21.4090909090909,"21:25",-86.1399246621003,28.2383601075822,-141.487110472962,-30.7927388512392
"tg",21.6414141414141,21.6414141414141,"21:38",-86.1399252373638,28.2383601077871,-141.487111048626,-30.7927394261012
"tg",21.8737373737374,21.8737373737374,"21:52",-86.1399257789913,28.2383601062191,-141.487111587181,-30.7927399708018
"tg",22.1060606060606,22.1060606060606,"22:06",-86.1399262963785,28.2383601038697,-141.487112099963,-30.7927404927939
"tg",22.3383838383838,22.3383838383838,"22:20",-86.1399268004417,28.2383601018913,-141.487112600149,-30.7927410007347
"tg",22.5707070707071,22.5707070707071,"22:34",-86.139927302097,28.238360101099,-141.487113100251,-30.792741503943
"tg",22.8030303030303,22.8030303030303,"22:48",-86.1399278122608,28.2383601017428,-141.487113611677,-30.792742012845
"tg",23.0353535353535,23.0353535353535,"23:02",-86.1399283418492,28.2383601034459,-141.487114144603,-30.7927425390952
"tg",23.2676767676768,23.2676767676768,"23:16",-86.1399289017784,28.2383601053082,-141.487114708182,-30.7927430953744
"tg",23.5,23.5,"23:30",-86.1399295029645,28.2383601061741,-141.487115311066,-30.7927436948633
